"","algorithm","iterations","swarm_size","design_pts","problem","obj_value","time"
"430","PSO",200,100,5,"4",-6.55299217323605,5.65301132202148
"431","PSO",200,100,5,"5",-3.52676799743033,6.29086232185364
"432","PSO",200,100,5,"6",-50.486332203647,7.15165281295776
"433","PSO",500,20,3,"1",-1.12591811535902,1.59862804412842
"434","PSO",500,20,3,"2",-7.6302065650298,1.65656614303589
"435","PSO",500,20,3,"3",4.64200124496693,3.4084141254425
"436","PSO",500,20,3,"4",-7.65454937902413,1.67812037467957
"437","PSO",500,20,3,"5",-3.52753093004661,1.89232087135315
"438","PSO",500,20,3,"6",-75.2910679090077,3.42695951461792
"439","PSO",500,20,4,"1",-1.12597552502933,2.30006837844849
"440","PSO",500,20,4,"2",-7.66234034308088,2.20701336860657
"441","PSO",500,20,4,"3",34.0251255193076,2.52729272842407
"442","PSO",500,20,4,"4",-6.54182943519006,2.34895610809326
"443","PSO",500,20,4,"5",-3.52711793288058,2.46323037147522
"444","PSO",500,20,4,"6",-50.4863625734674,2.92540431022644
"445","PSO",500,20,5,"1",-1.12597171115071,2.78866338729858
"446","PSO",500,20,5,"2",-7.63021110821279,2.87332272529602
"447","PSO",500,20,5,"3",34.0250928847534,3.26549863815308
"448","PSO",500,20,5,"4",-9.72503548657185,3.15045714378357
"449","PSO",500,20,5,"5",-3.52729774311572,3.25309777259827
"450","PSO",500,20,5,"6",-50.4863023358882,3.57567548751831
"451","PSO",500,50,3,"1",-1.12591599677927,3.74952864646912
"452","PSO",500,50,3,"2",-7.63020393458802,3.74485516548157
"453","PSO",500,50,3,"3",6.79964504743767,8.20271778106689
"454","PSO",500,50,3,"4",-8.92539901039338,3.81830954551697
"455","PSO",500,50,3,"5",-3.52666541478274,4.42654895782471
"456","PSO",500,50,3,"6",-75.1469642079803,7.8505117893219
"457","PSO",500,50,4,"1",-1.12591273217387,5.20733976364136
"458","PSO",500,50,4,"2",-7.63020564830263,5.14251112937927
"459","PSO",500,50,4,"3",34.025185879359,6.19566035270691
"460","PSO",500,50,4,"4",-9.98276574481308,5.49490332603455
"461","PSO",500,50,4,"5",-3.5267081210032,6.02864956855774
"462","PSO",500,50,4,"6",-50.4862809017763,6.7322678565979
"463","PSO",500,50,5,"1",-1.12591426368447,6.89230155944824
"464","PSO",500,50,5,"2",-7.57855153883508,7.06162643432617
"465","PSO",500,50,5,"3",34.0251986146701,8.04995274543762
"466","PSO",500,50,5,"4",-8.58472382023031,7.84329414367676
"467","PSO",500,50,5,"5",-3.52668580673211,7.70974564552307
"468","PSO",500,50,5,"6",-50.4862700737257,8.60618042945862
"469","PSO",500,100,3,"1",-1.12591234051989,7.28184461593628
"470","PSO",500,100,3,"2",-7.63020158907156,7.37350797653198
"471","PSO",500,100,3,"3",6.10174928671498,15.4478318691254
"472","PSO",500,100,3,"4",-9.26822629764926,7.66275358200073
"473","PSO",500,100,3,"5",-3.52668236797245,8.44599175453186
"474","PSO",500,100,3,"6",-75.0294287218343,14.6760594844818
"475","PSO",500,100,4,"1",-1.12591255860296,10.1753175258636
"476","PSO",500,100,4,"2",-7.51060018826609,10.2102944850922
"477","PSO",500,100,4,"3",34.0252045761163,11.7525854110718
"478","PSO",500,100,4,"4",-7.73271440250339,10.5583772659302
"479","PSO",500,100,4,"5",-3.52666065780653,11.721834897995
"480","PSO",500,100,4,"6",-50.4862667266459,12.8159339427948
"481","PSO",500,100,5,"1",-1.12591368817482,13.3595595359802
"482","PSO",500,100,5,"2",-7.63020206636743,13.1959807872772
"483","PSO",500,100,5,"3",34.0252012803651,15.138612985611
"484","PSO",500,100,5,"4",-6.16135818607659,13.8837738037109
"485","PSO",500,100,5,"5",-3.52665951823844,15.0528073310852
"486","PSO",500,100,5,"6",-50.4862713040976,17.0518426895142
"487","PSO",1000,20,3,"1",-1.12593039073702,3.16003179550171
"488","PSO",1000,20,3,"2",-7.57876474397558,3.06998109817505
"489","PSO",1000,20,3,"3",6.22528076868753,7.05643677711487
"490","PSO",1000,20,3,"4",-11.7077993842197,3.28416585922241
"491","PSO",1000,20,3,"5",-3.52681043659288,3.47080540657043
"492","PSO",1000,20,3,"6",-74.9698170881653,6.70221138000488
"493","PSO",1000,20,4,"1",-1.12592159325961,4.2059018611908
"494","PSO",1000,20,4,"2",-7.57856017542621,4.2430419921875
"495","PSO",1000,20,4,"3",34.0251701432703,4.87672257423401
"496","PSO",1000,20,4,"4",-8.99137191610979,4.47128987312317
"497","PSO",1000,20,4,"5",-3.52700453952857,4.93206667900085
"498","PSO",1000,20,4,"6",-50.4862702081057,5.39746761322021
"499","PSO",1000,20,5,"1",-1.12591324216662,5.41511940956116
"500","PSO",1000,20,5,"2",-7.66232006958473,5.53762269020081
"501","PSO",1000,20,5,"3",34.0251759722307,6.3007390499115
"502","PSO",1000,20,5,"4",-8.77853483124796,5.86435055732727
"503","PSO",1000,20,5,"5",-3.52667044525022,6.19375348091125
"504","PSO",1000,20,5,"6",-50.4862855914073,7.01316714286804
"505","PSO",1000,50,3,"1",-1.12591293657337,7.18869352340698
"506","PSO",1000,50,3,"2",-7.63020169732877,7.47110509872437
"507","PSO",1000,50,3,"3",6.43999983784156,16.8420991897583
"508","PSO",1000,50,3,"4",-7.98447048106952,7.45714068412781
"509","PSO",1000,50,3,"5",-3.52666024747128,8.08202648162842
"510","PSO",1000,50,3,"6",-73.5763034082438,17.6813325881958
"511","PSO",1000,50,4,"1",-1.12591257722327,10.1030144691467
"512","PSO",1000,50,4,"2",-7.51059603823862,10.1865165233612
"513","PSO",1000,50,4,"3",34.0213552319284,11.3301711082458
"514","PSO",1000,50,4,"4",-8.23605109313481,10.5612225532532
"515","PSO",1000,50,4,"5",-3.52665874510584,11.6125793457031
"516","PSO",1000,50,4,"6",-50.4862665276308,12.5663967132568
"517","PSO",1000,50,5,"1",-1.12591203638494,13.2253367900848
"518","PSO",1000,50,5,"2",-7.63020430161232,13.221453666687
"519","PSO",1000,50,5,"3",34.0251962470913,14.9840753078461
"520","PSO",1000,50,5,"4",-9.04520463040063,13.7919986248016
"521","PSO",1000,50,5,"5",-3.52665984312583,14.9436817169189
"522","PSO",1000,50,5,"6",-39.505029090646,16.8711199760437
"523","PSO",1000,100,3,"1",-1.12591197225063,14.0881242752075
"524","PSO",1000,100,3,"2",-7.63020090069204,14.0491242408752
"525","PSO",1000,100,3,"3",7.17633100705698,34.4250998497009
"526","PSO",1000,100,3,"4",-9.39328523220928,14.3951015472412
"527","PSO",1000,100,3,"5",-3.52665675045928,16.0533361434937
"528","PSO",1000,100,3,"6",-74.7433865073515,32.5791108608246
"529","PSO",1000,100,4,"1",-1.12591231991151,19.6780779361725
"530","PSO",1000,100,4,"2",-7.63020187074376,19.8001000881195
"531","PSO",1000,100,4,"3",34.0252039054472,22.0936548709869
"532","PSO",1000,100,4,"4",-6.24793627452731,19.9285047054291
"533","PSO",1000,100,4,"5",-3.52665708756087,21.6832427978516
"534","PSO",1000,100,4,"6",-50.4862645910228,24.8620817661285
"535","PSO",1000,100,5,"1",-1.12591205493611,25.4690971374512
"536","PSO",1000,100,5,"2",-7.51059565522338,25.8008816242218
"537","PSO",1000,100,5,"3",34.0252020189372,29.7189197540283
"538","PSO",1000,100,5,"4",-3.56257148560283,26.4611458778381
"539","PSO",1000,100,5,"5",-3.52665657684956,28.9199073314667
"540","PSO",1000,100,5,"6",-50.4862643285465,32.6560461521149
"541","GWO",50,20,3,"1",-1.15545559169428,0.270676374435425
"542","GWO",50,20,3,"2",-7.64089842736807,0.268668174743652
"543","GWO",50,20,3,"3",5.35635784263764,0.378877878189087
"544","GWO",50,20,3,"4",-0.403315224562887,0.26230263710022
"545","GWO",50,20,3,"5",-3.53888205832563,0.277267932891846
"546","GWO",50,20,3,"6",-76.7835579871405,0.384076118469238
"547","GWO",50,20,4,"1",-1.16254621289575,0.303647041320801
"548","GWO",50,20,4,"2",-7.74542405122403,0.298283815383911
"549","GWO",50,20,4,"3",33.963942349394,0.325195550918579
"550","GWO",50,20,4,"4",-0.381592463203718,0.309149026870728
"551","GWO",50,20,4,"5",-3.57341365569628,0.311081171035767
"552","GWO",50,20,4,"6",-42.3816266972159,0.360846519470215
"553","GWO",50,20,5,"1",-1.29273939886983,0.339828491210938
"554","GWO",50,20,5,"2",-Inf,0.204172134399414
"555","GWO",50,20,5,"3",-Inf,0.199305534362793
"556","GWO",50,20,5,"4",-0.307222833204659,0.320747852325439
"557","GWO",50,20,5,"5",-Inf,0.210109710693359
"558","GWO",50,20,5,"6",-41.3964559119829,0.384101152420044
"559","GWO",50,50,3,"1",-1.13184427444928,0.415917634963989
"560","GWO",50,50,3,"2",-7.59637964729139,0.406353950500488
"561","GWO",50,50,3,"3",6.37258778448517,0.542548418045044
"562","GWO",50,50,3,"4",-0.305210223622769,0.411007642745972
"563","GWO",50,50,3,"5",-3.53282318531691,0.416110038757324
"564","GWO",50,50,3,"6",-70.9895547301718,0.597050666809082
"565","GWO",50,50,4,"1",-1.14353506610115,0.4771888256073
"566","GWO",50,50,4,"2",-7.53357605774348,0.474514484405518
"567","GWO",50,50,4,"3",33.9928921664525,0.516118049621582
"568","GWO",50,50,4,"4",-0.294832987662346,0.544595718383789
"569","GWO",50,50,4,"5",-3.55563681639537,0.484447956085205
"570","GWO",50,50,4,"6",-42.2256918500302,0.562905550003052
"571","GWO",50,50,5,"1",-1.16090198908425,0.545880079269409
"572","GWO",50,50,5,"2",-38.1090709396546,0.482380390167236
"573","GWO",50,50,5,"3",34.007316674612,0.581997156143188
"574","GWO",50,50,5,"4",-0.308758540236759,0.543089151382446
"575","GWO",50,50,5,"5",-3.62710555195517,0.559809923171997
"576","GWO",50,50,5,"6",-40.3418997344625,0.616859436035156
"577","GWO",50,100,3,"1",-1.13686471116234,0.644295930862427
"578","GWO",50,100,3,"2",-7.58357330492412,0.654971837997437
"579","GWO",50,100,3,"3",6.71314331196806,0.845274686813354
"580","GWO",50,100,3,"4",-0.292179737045828,0.649908542633057
"581","GWO",50,100,3,"5",-3.5289744980099,0.667508363723755
"582","GWO",50,100,3,"6",-69.327514335371,0.903053283691406
"583","GWO",50,100,4,"1",-1.1320774018378,0.844308376312256
"584","GWO",50,100,4,"2",-7.64370400034529,0.777224063873291
"585","GWO",50,100,4,"3",34.0118520689502,0.816673755645752
"586","GWO",50,100,4,"4",-0.296451656547976,0.783011198043823
"587","GWO",50,100,4,"5",-3.53079428731351,0.779776811599731
"588","GWO",50,100,4,"6",-39.9449044495839,0.900180101394653
"589","GWO",50,100,5,"1",-1.13168228150461,0.900146722793579
"590","GWO",50,100,5,"2",-7.56045604457962,0.91113543510437
"591","GWO",50,100,5,"3",34.0123574344049,0.953051090240479
"592","GWO",50,100,5,"4",-0.302404319974354,0.980191469192505
"593","GWO",50,100,5,"5",-Inf,0.697302579879761
"594","GWO",50,100,5,"6",-39.8429087820811,1.04119539260864
"595","GWO",100,20,3,"1",-1.15170081944621,0.365765571594238
"596","GWO",100,20,3,"2",-7.60430099952836,0.377068281173706
"597","GWO",100,20,3,"3",6.53465777515704,0.477543592453003
"598","GWO",100,20,3,"4",-0.301437909624649,0.365097045898438
"599","GWO",100,20,3,"5",-3.53717206158434,0.3804030418396
"600","GWO",100,20,3,"6",-70.0604167299253,0.531388521194458
"601","GWO",100,20,4,"1",-1.13121205849258,0.412888526916504
"602","GWO",100,20,4,"2",-7.6794511889373,0.423226833343506
"603","GWO",100,20,4,"3",34.0111926050652,0.451616048812866
"604","GWO",100,20,4,"4",-0.300729184418627,0.424731254577637
"605","GWO",100,20,4,"5",-3.53838215363156,0.44364333152771
"606","GWO",100,20,4,"6",-42.7057004108052,0.497555255889893
"607","GWO",100,20,5,"1",-1.41704885381639,0.483951807022095
"608","GWO",100,20,5,"2",-7.58980414228042,0.468596220016479
"609","GWO",100,20,5,"3",33.9829466461353,0.534073114395142
"610","GWO",100,20,5,"4",-0.295635474591609,0.538693428039551
"611","GWO",100,20,5,"5",-3.54519337834428,0.474824905395508
"612","GWO",100,20,5,"6",-40.3564589098478,0.547591686248779
"613","GWO",100,50,3,"1",-1.13443366039872,0.650558710098267
"614","GWO",100,50,3,"2",-7.58720433714946,0.636788606643677
"615","GWO",100,50,3,"3",6.48008169236652,0.841023206710815
"616","GWO",100,50,3,"4",-0.291707321050028,0.653148412704468
"617","GWO",100,50,3,"5",-3.52811201166326,0.665580749511719
"618","GWO",100,50,3,"6",-62.3279841923843,0.873363494873047
"619","GWO",100,50,4,"1",-1.13904707055067,0.775747776031494
"620","GWO",100,50,4,"2",-7.63851752502117,0.786808013916016
"621","GWO",100,50,4,"3",34.0013677171463,0.817674160003662
"622","GWO",100,50,4,"4",-0.293244313598692,0.838464736938477
"623","GWO",100,50,4,"5",-3.52868717190795,0.783161640167236
"624","GWO",100,50,4,"6",-42.3096293987574,0.922297954559326
"625","GWO",100,50,5,"1",-1.1359144363055,0.904803276062012
"626","GWO",100,50,5,"2",-7.67514696268144,0.906766176223755
"627","GWO",100,50,5,"3",33.9896133023292,0.925415515899658
"628","GWO",100,50,5,"4",-0.294417271715197,0.898492813110352
"629","GWO",100,50,5,"5",-3.55448918714434,0.919220447540283
"630","GWO",100,50,5,"6",-40.1659752207948,1.10879182815552
"631","GWO",100,100,3,"1",-1.1276297769216,1.10032439231873
"632","GWO",100,100,3,"2",-7.63798262941339,1.11255764961243
"633","GWO",100,100,3,"3",7.01525977293819,1.39262127876282
"634","GWO",100,100,3,"4",-0.291895013279433,1.12107968330383
"635","GWO",100,100,3,"5",-3.52778573352797,1.13968729972839
"636","GWO",100,100,3,"6",-62.6957798478777,1.57742834091187
"637","GWO",100,100,4,"1",-1.12754424351559,1.42088985443115
"638","GWO",100,100,4,"2",-7.63121814804333,1.36449384689331
"639","GWO",100,100,4,"3",34.0200824564142,1.4177029132843
"640","GWO",100,100,4,"4",-0.293393136506753,1.34066081047058
"641","GWO",100,100,4,"5",-3.52711135229675,1.38228607177734
"642","GWO",100,100,4,"6",-40.8574733213636,1.68849515914917
"643","GWO",100,100,5,"1",-1.13214970370445,1.61815404891968
"644","GWO",100,100,5,"2",-7.53185088235414,1.62740898132324
"645","GWO",100,100,5,"3",34.0141353456618,1.67079448699951
"646","GWO",100,100,5,"4",-0.299353175545344,1.6533830165863
"647","GWO",100,100,5,"5",-3.53119075331406,1.63465690612793
"648","GWO",100,100,5,"6",-40.5404942565473,1.79148244857788
"649","GWO",200,20,3,"1",-1.13166182647813,0.556223154067993
"650","GWO",200,20,3,"2",-7.63306398648601,0.563538074493408
"651","GWO",200,20,3,"3",6.42252701588007,0.737979173660278
"652","GWO",200,20,3,"4",-0.292410738679378,0.557832002639771
"653","GWO",200,20,3,"5",-3.52794138914838,0.577505826950073
"654","GWO",200,20,3,"6",-63.2175926038865,0.773748397827148
"655","GWO",200,20,4,"1",-1.14225220608416,0.719001770019531
"656","GWO",200,20,4,"2",-7.55743392014764,0.657402038574219
"657","GWO",200,20,4,"3",33.9861239716501,0.714760065078735
"658","GWO",200,20,4,"4",-0.300360098394231,0.664345741271973
"659","GWO",200,20,4,"5",-3.52900703116986,0.6820969581604
"660","GWO",200,20,4,"6",-39.8890979239097,0.786018848419189
"661","GWO",200,20,5,"1",-Inf,0.579478025436401
"662","GWO",200,20,5,"2",-7.64111745239217,0.767113208770752
"663","GWO",200,20,5,"3",33.9867312405569,0.812697887420654
"664","GWO",200,20,5,"4",-Inf,0.6454918384552
"665","GWO",200,20,5,"5",-3.52744502366832,0.796038627624512
"666","GWO",200,20,5,"6",-40.1928550282008,0.8901047706604
"667","GWO",200,50,3,"1",-1.12950639296057,1.12034821510315
"668","GWO",200,50,3,"2",-7.60174496176849,1.12105751037598
"669","GWO",200,50,3,"3",6.84023222734596,1.39381003379822
"670","GWO",200,50,3,"4",-0.294105042431951,1.11473608016968
"671","GWO",200,50,3,"5",-3.5291646207071,1.1485071182251
"672","GWO",200,50,3,"6",-61.7398469268453,1.61901187896729
"673","GWO",200,50,4,"1",-1.13442160628041,1.37743139266968
"674","GWO",200,50,4,"2",-7.63277778694367,1.37334537506104
"675","GWO",200,50,4,"3",34.0219532941738,1.43730688095093
"676","GWO",200,50,4,"4",-0.292886352408267,1.36997580528259
"677","GWO",200,50,4,"5",-3.54360720679179,1.45407795906067
"678","GWO",200,50,4,"6",-39.7752220264126,1.62576150894165
"679","GWO",200,50,5,"1",-1.14550824569497,1.60835075378418
"680","GWO",200,50,5,"2",-7.58550628431087,1.62323951721191
"681","GWO",200,50,5,"3",34.0090039891287,1.76565027236938
"682","GWO",200,50,5,"4",-0.296905449184855,1.60264086723328
"683","GWO",200,50,5,"5",-3.52914574615354,1.65484118461609
"684","GWO",200,50,5,"6",-39.9294596548367,1.85141468048096
"685","GWO",200,100,3,"1",-1.12658582124199,2.129549741745
"686","GWO",200,100,3,"2",-7.58122908949509,2.06968235969543
"687","GWO",200,100,3,"3",6.53945040585891,2.52263760566711
"688","GWO",200,100,3,"4",-0.291498978939144,2.12348294258118
"689","GWO",200,100,3,"5",-3.52702919114231,2.10630106925964
"690","GWO",200,100,3,"6",-62.2034741162796,2.74871587753296
"691","GWO",200,100,4,"1",-1.12927407507479,2.62428283691406
"692","GWO",200,100,4,"2",-7.63160636514683,2.55505156517029
"693","GWO",200,100,4,"3",34.0165847174703,2.66352510452271
"694","GWO",200,100,4,"4",-0.293907210225875,2.59906148910522
"695","GWO",200,100,4,"5",-3.52740942636931,2.5706102848053
"696","GWO",200,100,4,"6",-41.1043272652232,3.14435887336731
"697","GWO",200,100,5,"1",-1.12967425206333,3.06118011474609
"698","GWO",200,100,5,"2",-7.63661262831001,3.11212348937988
"699","GWO",200,100,5,"3",34.0238186118573,3.11040854454041
"700","GWO",200,100,5,"4",-0.291897119096868,3.11107707023621
"701","GWO",200,100,5,"5",-3.52820098971129,3.09297847747803
"702","GWO",200,100,5,"6",-39.9969837858697,3.48706841468811
"703","GWO",500,20,3,"1",-1.12632530059319,1.19468665122986
"704","GWO",500,20,3,"2",-7.5942156189223,1.13849759101868
"705","GWO",500,20,3,"3",6.60383246050323,1.38809013366699
"706","GWO",500,20,3,"4",-0.291785980138331,1.10806775093079
"707","GWO",500,20,3,"5",-3.52756068806267,1.14181542396545
"708","GWO",500,20,3,"6",-67.2032290939871,1.56474828720093
"709","GWO",500,20,4,"1",-1.1267220466252,1.46073150634766
"710","GWO",500,20,4,"2",-7.63156437641322,1.3705370426178
"711","GWO",500,20,4,"3",34.0171027683194,1.43069052696228
"712","GWO",500,20,4,"4",-0.291839069733152,1.35904741287231
"713","GWO",500,20,4,"5",-3.52785484301417,1.38152408599854
"714","GWO",500,20,4,"6",-40.1843155411631,1.69529509544373
"715","GWO",500,20,5,"1",-1.1331565388065,1.64902114868164
"716","GWO",500,20,5,"2",-7.60086196510715,1.63897681236267
"717","GWO",500,20,5,"3",34.013654666272,1.70138263702393
"718","GWO",500,20,5,"4",-0.30039306126948,1.71252179145813
"719","GWO",500,20,5,"5",-3.53578989781153,1.63787508010864
"720","GWO",500,20,5,"6",-Inf,1.331378698349
"721","GWO",500,50,3,"1",-1.12645019190449,2.49814891815186
"722","GWO",500,50,3,"2",-7.58047574303304,2.59455895423889
"723","GWO",500,50,3,"3",6.72516361484492,3.07666707038879
"724","GWO",500,50,3,"4",-0.293940442016819,2.56186127662659
"725","GWO",500,50,3,"5",-3.5268024838039,2.54764747619629
"726","GWO",500,50,3,"6",-67.0857099019788,3.21628928184509
"727","GWO",500,50,4,"1",-1.12965588507933,3.22192168235779
"728","GWO",500,50,4,"2",-7.58368327929184,3.15237641334534
"729","GWO",500,50,4,"3",34.0192521299303,3.32787656784058
"730","GWO",500,50,4,"4",-0.292346286912206,3.13582754135132
"731","GWO",500,50,4,"5",-3.52712565803238,3.26180386543274
"732","GWO",500,50,4,"6",-39.5335924781066,3.65616822242737
"733","GWO",500,50,5,"1",-1.13429695277765,3.82578158378601
"734","GWO",500,50,5,"2",-7.52670583913521,3.79926252365112
"735","GWO",500,50,5,"3",34.019515882162,3.92659687995911
"736","GWO",500,50,5,"4",-0.293807533835079,3.8332998752594
"737","GWO",500,50,5,"5",-3.53154694812869,3.84157299995422
"738","GWO",500,50,5,"6",-39.7528349618421,4.27399396896362
"739","GWO",500,100,3,"1",-1.12653254444701,4.90681481361389
"740","GWO",500,100,3,"2",-7.63058679724029,4.91661691665649
"741","GWO",500,100,3,"3",6.953200797673,5.79047656059265
"742","GWO",500,100,3,"4",-0.291559843535369,4.87865519523621
"743","GWO",500,100,3,"5",-3.52715019071591,4.99912977218628
"744","GWO",500,100,3,"6",-61.9670825796646,6.40085482597351
"745","GWO",500,100,4,"1",-1.12620235453023,6.11936736106873
"746","GWO",500,100,4,"2",-7.57940001926952,6.11478710174561
"747","GWO",500,100,4,"3",34.0229204612156,6.34023785591125
"748","GWO",500,100,4,"4",-0.291497565752181,6.0812680721283
"749","GWO",500,100,4,"5",-3.52768342733537,6.21310973167419
"750","GWO",500,100,4,"6",-39.523513019897,6.87754225730896
"751","GWO",500,100,5,"1",-1.14164204670432,7.32372307777405
"752","GWO",500,100,5,"2",-7.63398733217536,7.47475242614746
"753","GWO",500,100,5,"3",34.020905518909,7.54593634605408
"754","GWO",500,100,5,"4",-0.293211220117817,7.30382680892944
